"Date","volETH","totalValueLockedUSD","bridgeVolume","dailyBorrowUSD","dailyDepositUSD","dailyRepayUSD","dailyWithdrawUSD","dailyFlashloanUSD","dailyLiquidateUSD","totalBorrowBalanceUSD","totalDepositBalanceUSD","dailyTotalRevenueUSD","dailyTransferUSD","dailyActiveBorrowers","dailyActiveDepositors","dailyActiveUsers","dailyActiveTxSigners","dailyActiveLiquidatees","dailyActiveLiquidators","dailyActivePositions","dailyBorrowCount","dailyDepositCount","dailyFlashloanCount","dailyLiquidateCount","dailyRepayCount","dailyTransactionCount","dailyTransferCount","dailyWithdrawCount","openPositionCount","weightedAverageGasPrice","weightedAverageTxFee","weightedAverageEthAPY","weightedAverageStablecoinAPY","bridgeHack","lendingHack","tokenization","marketCollapse","bridgeIntegrations","mainnet","FGI","ETHreturn","CER"
"2024-10-23",0.0257300680244611,37647061527,278196406.41,1058570060.1,1419290094.6,983745282.43,1338956213.1,60300143.543,502676.78737,14324482197.1,37647061527,1740047.53854334,73974480.936,2889,5748,10682,12479,166,45,0,7154,16113,5041,167,8807,55656,5389,12991,2429534,0.0778762623050232,0.121563046379258,1.12795102344376,5.40654580139519,0,0,0,0,0,0,71,-0.0371806791742566,0.74584474599489
"2024-10-24",0.0259297022614625,38195415819,231096415.44,2069329740.2,2667875619.2,1929314768.65,2422903331.6,78073457,303338.290093,14464624046.6,38195415819,1861703.06889609,65190568.793,2765,5310,10005,13667,30,21,0,7268,15453,5490,32,9183,55633,4912,13295,2431031,-0.122514089667322,-0.137197671988492,1.15802097781346,5.54173745222153,0,0,0,0,0,0,69,0.00386016200482153,0.775647007419528
"2024-10-25",0.0274059536633989,37509342933,216630567.91,1944910899.72,3415007991.8,1878889480.59,3038778729.4,43808582.88,2039703.1661,14283987181,37509342933,1863699.68943638,226443847.907,2862,5227,10626,12437,611,78,0,7600,16361,5355,633,8706,61803,9008,14145,2431937,-0.136525416863356,-0.177296693309157,1.1129778364791,5.8470108354157,0,0,0,0,0,0,72,-0.03805524446887,0.569518696410097
"2024-10-26",0.0291080879193392,37917482322,204845123.73,1473510518.54,2183107059.2,1503988118.65,2112517116.29,23255859.631,73014.4477717,14320050641.4,37917482322,1678196.2531093,82710339.823,2531,4941,9442,11401,84,19,0,6379,14851,3321,85,6650,49948,6364,12302,2267847,-0.252936473787283,-0.212346570541233,1.16240714072224,5.42760244028332,0,0,0,0,0,0,73,0.0167926443369772,0.674960264697219
"2024-10-27",0.0231276696525391,38296581274,155388876.82,891795085.82,2322530900.46,831961707.32,2178648568.45,32117694.4983,12869.133454,14447933076.1,38296581274,1740304.98574757,49741781.288,2284,4087,8425,9646,206,11,0,5113,10587,2762,221,5196,37868,4885,9106,2434257,-0.0066683353875813,0.0904499509488461,1.13645950857801,5.28395728622173,0,0,0,0,0,0,74,0.00996819819738981,0.383975552550612
"2024-10-28",0.0253931717294882,38896023853,301082869.47,1396869216.22,1947160040.4,1237007409.41,1812264985.52,19572957.2683,709773.63932,14685100209.8,38896023853,1693907.25529856,117309144.532,2785,4577,9347,10650,234,28,0,7219,14514,3389,242,8090,50157,5061,11644,2435068,0.424371531091987,0.358008558359253,1.18134082967704,5.27434702791645,0,0,0,0,0,0,72,0.0236552371552534,0.717387984160277
"2024-10-29",0.0274756551695815,39951325354,499666423.1,992458199.76,2480854698.81,905083180.41,2397093758.6,180360165.2609,216405.6255,14933187907,39951325354,2003430.81022387,392438893.245,3836,5879,11503,12827,219,31,0,9291,18876,4569,227,10679,65106,7312,14158,2436091,0.0973158937321647,0.101125465050266,1.12832364530154,5.5144532935889,0,0,0,0,0,0,72,0.0273660242547988,0.400046887161935
"2024-10-30",0.0217422728160107,40219286161,284157233.78,765947270.14,1147811131.69,730428278.86,1046101703.8,33154740.401,7587.0628088,14971903643,40219286161,1885390.26740568,97231773.216,2954,4904,9758,11225,252,23,0,7029,15899,4010,272,8929,53651,5330,12192,2437379,0.120615843569885,0.157878262712287,1.19161362231592,5.51073178449546,0,0,0,0,0,0,77,0.00754355827246033,0.667311240493237
"2024-10-31",0.0318662990621316,39105722057,247341250.91,906324553,2070068122.3,817603437.8,1888625535.2,33619434.72,188854.999151,14802183399.9,39105722057,1827590.80916237,146136547.338,2905,4938,9805,11451,243,32,0,8017,16665,3949,262,10526,56526,4549,12564,2438427,-0.222706515617041,-0.27748914902259,1.13959271734975,5.46293138970371,0,0,0,0,0,0,77,-0.0538896177431463,0.437823539832595
"2024-11-01",0.0275144434532388,38830090555,201122932.37,747535701.01,2630767624.48,830109905.9,2650325788.1,24422505.838,112336.96592,14659094255.1,38830090555,1778391.13923303,121142023.7,2841,4779,10019,11181,568,30,0,7485,14735,4477,785,9924,54489,5008,12077,2439461,-0.126462514974884,-0.0985422772900505,1.21235931438003,5.56748836218593,0,0,0,0,0,0,75,-0.00285424852396598,0.284151170956332
"2024-11-02",0.0271891417791906,38607492706,163798796.22,348918468.66,1604671245.55,446205464.11,1585197990.67,77934226.9308,54378.579588,14500174685.7,38607492706,1616594.41152314,107183005.318,2204,4128,8641,9672,447,27,0,4821,11043,3249,571,6611,39364,3974,9097,2440532,-0.30777078735309,-0.316698657570405,1.17259237864194,5.5269259515888,0,0,0,0,0,0,72,-0.00779716244018491,0.217439222910988
"2024-11-03",0.0273205690700881,38541718266,174569352.49,566258802.61,2041560162.25,546210450.74,1873657209.16,39112526.044,1416331.8972,14467257546.8,38541718266,1690534.61327006,84603352.611,2868,5198,10824,11861,966,64,0,7019,14009,4389,1128,9982,53634,5748,11359,2441627,-0.0462442109570457,-0.0690338931442381,1.16600205607415,5.51364963222773,0,0,0,0,0,0,74,-0.0140483469473649,0.27736571915957
"2024-11-04",0.0255055861775621,37882500490,551852591.04,1942940300.38,3318335470.81,1881584239.1,3364029627.54,32853247.512,1638994.3444,14385769123.9,37882500490,1688714.58966749,103443002.851,2642,5274,11002,12054,741,69,0,7529,14372,4450,827,10541,55827,5765,12344,2442559,0.116039653462974,0.0908286610869395,1.16613378783695,5.28181329159659,0,0,0,0,0,0,70,-0.0241866739018892,0.585516539081485
"2024-11-05",0.0218490660184073,38157598034,487997784.42,3818335705.47,1954198697.49,3833449270.22,1931228698.6,39206985.7333,25072.6357818,14339433645.7,38157598034,1759344.49762806,121826308.267,2590,4741,9870,11110,508,22,0,7746,13119,4847,674,9255,53017,5507,11874,2443486,0.0853810659995607,0.0887763117752802,1.14268345677515,5.39876575201096,0,0,0,0,0,0,70,0.00976892315993183,1.95391375010859
"2024-11-06",0.0537693782977408,41250868534,564465156.85,1718834385.02,3119821294.3,1636370253.4,3082563168.2,73931658.334,285693.87459,14992975260.6,41250868534,2399478.31665593,353072501.063,10144,12357,19174,20495,296,34,0,19217,29987,6584,358,16571,102020,8635,20685,2453597,0.848354267381017,0.887449211114354,1.14239158839486,6.33968852099063,0,0,0,0,0,0,70,0.116511731388759,0.550940013186126
"2024-11-07",0.0508878302455501,42978496401,550832921.91,1369936737.11,2770370558.8,1195481837.4,2418953689.7,109320650.165,339792.741397,15471414509.2,42978496401,2103858.27727846,234357979.073,5147,7361,14619,15879,538,45,0,12265,21232,5146,638,13180,76973,7316,17213,2454593,-0.170700425284256,-0.146906649780626,1.1645380782722,5.91312710388873,0,0,0,0,0,0,77,0.0613727515540763,0.494495847408729
"2024-11-08",0.0498961808489114,43582154220,339618775.37,995805884.76,2066576406,1007683147.02,2019280863.96,152058758.9605,91870.276802,15584222523.4,43582154220,2125715.77773709,293462850.536,4892,6616,12686,13934,873,29,0,10941,18500,4335,876,11991,66354,5344,14376,2455263,-0.163102197578198,-0.150029876390178,1.16702213431698,5.60061022545994,0,0,0,0,0,0,75,0.0229573208740978,0.48186260225793
"2024-11-09",0.0489391045638861,45145555746,264190232.32,845638160.25,2600612408.3,898157188.26,2564709113.6,47003068.708,1948799.236818,15824364147.4,45145555746,1969412.19805151,200673025.192,5458,7321,13440,14484,260,36,0,11992,19817,5203,267,12778,70617,5982,14601,2458022,-0.295272504878139,-0.190573550591138,1.17769784960179,5.50751033981295,0,0,0,0,0,0,75,0.0546528443128009,0.32516885544001
"2024-11-10",0.0451903112852677,45881264955,509773882.93,789984883.8,1765068455.8,736229765.5,1829602574.2,42490607.615,318417.60608,15981241260.7,45881264955,1957191.86176591,271026104.362,6317,7682,15178,16519,208,43,0,14001,21716,5863,211,14155,80188,7089,17170,2459573,0.455684369551826,0.406133875458586,1.11214278214843,6.03733432200388,0,0,0,0,0,0,78,0.0184871921119551,0.447566144646751
"2024-11-11",0.0364018761255165,48079227516,521953043.14,1074309164.3,1553466453.7,879555185.6,1689171477,50718440.915,2963511.86357,16577730422,48079227516,2356432.82349059,293547637.658,6434,8124,16065,17928,308,53,0,14227,23566,6094,311,13813,84567,7589,18980,2461084,0.305640246048417,0.313058529166922,1.14104470520456,6.29377661512543,0,0,0,0,0,0,76,0.056762687159658,0.691556075601918
"2024-11-12",0.0479867561465908,47030415354,461735637.57,1082168990.3,1727724564,1075876336.1,1799768885.9,86531127.101,3321459.16097,16281194774,47030415354,3474488.47877573,264106937.07,5413,7360,15228,17108,360,42,0,11088,19969,5589,369,12059,75563,7459,19037,2461869,0.0923685964795733,0.0554115864307353,1.17998485457402,6.38558322361114,0,0,0,0,0,0,80,-0.0392184593874312,0.626355041103647
"2024-11-13",0.0389947659287071,46810655178,461459359.65,929497202.3,1801026120.4,933288237.8,1580898929.1,110523992.912,616765.91591,16153848992.1,46810655178,2454509.27957564,96898862.291,4578,6639,12970,15335,221,48,0,10158,19821,4981,226,11306,71613,6996,18152,2463035,0.351528826772478,0.332253765216349,1.13683438729909,6.56205875481829,0,0,0,0,0,0,84,-0.0172398218869976,0.516093127007821
"2024-11-14",0.0411914272922667,46090591595,391335429.25,1139889072.8,2013347145.2,739094382.7,1612038504.4,104437918.262,137284.06073,16246089739,46090591595,2269346.74842764,112577996.976,3825,6188,12321,14981,108,35,0,8508,18354,4262,111,10337,65622,6349,17707,2464849,-0.351711178963065,-0.36502707738518,1.12165121873875,5.91731280009353,0,0,0,0,0,0,88,-0.0412532635445242,0.566166185259009
"2024-11-15",0.0406915986484166,46864731568,340041295.14,850553166.2,1748044275.1,812475327.8,1433534378.1,34644429.042,448455.57259,16374796199,46864731568,2574271.57797319,154142069.76,3709,6232,12512,14778,91,38,0,8309,17477,3878,94,9449,62104,6372,16532,2466435,-0.349272835037149,-0.310362007323686,1.05695933134458,5.89424888218495,0,0,0,0,0,0,80,0.0101600341742394,0.48657415508045
"2024-11-16",0.0350974164002424,47584864245,278763024.1,774086402,1970155589.7,754688040.5,1750786150,19951472.964,64761.785859,16474988137,47584864245,2662936.42175596,37866438.148,3448,5551,11160,13543,160,19,0,7907,16377,3414,171,8679,55701,5167,13988,2468096,-0.321273155602454,-0.2796248003499,1.07269733687438,5.83103485550938,0,0,0,0,0,0,86,0.0136786965891389,0.392906228344063
"2024-11-17",0.0346491690427991,46838010918,249613071.97,516220662.6,1816987273.4,486852796.7,1866676591.3,20648948.825,64292.691448,16353101099,46838010918,2669076.73528242,91837269.406,3226,5250,10369,14924,47,23,0,7623,17614,2818,48,8933,56525,4657,14831,2304467,-0.140793155897398,-0.131749509922719,1.06325413307093,6.22334876385057,0,0,0,0,0,0,90,-0.0182303008311546,0.284108023296186
"2024-11-18",0.0304655942221822,48018290820,335035840.73,873775587,2166802993.1,678580602.5,1963756914,29514457.158,25242.532647,16821329880,48018290820,3358295.0817807,100874044.473,3525,5885,11476,14693,54,24,0,9031,19820,3460,56,10732,66108,6143,16869,2471272,0.253229800772258,0.255929048806306,1.07997895424699,7.64163205051574,0,0,0,0,0,0,83,0.0420378693608612,0.403255667350684
"2024-11-19",0.0293217563054459,47366477056,250798279.94,763721107.8,1813187577.5,1171303687.6,1911655335.1,33311000.582,282140.90425,16187275121,47366477056,2677358.0049945,134971282.87,3360,5636,11164,14039,44,22,0,7915,17288,3123,44,9122,59640,5972,16177,2472765,0.0225481382484262,0.00928665236818746,1.14237075284774,8.72669860925527,0,0,0,0,0,0,90,-0.0321532807034632,0.421203584933562
"2024-11-20",0.0290472403755371,47312653687,276910801.02,895807565.33,2736746454.3,837037929.7,2780908773.3,57993214.718,473066.790778,16188238385,47312653687,2842484.1822288,221595564.229,5766,8319,14303,17360,96,36,0,11398,20314,5680,96,10238,70403,5890,16789,2477829,-0.142358940905614,-0.174432474256927,1.11701787115967,7.2483291217437,0,0,0,0,0,0,83,-0.01173971372687,0.32732574255189
"2024-11-21",0.0414281146032367,50136753888,370273437.37,1040656134.8,3271336686,865607707.6,3155028509.1,119438759.7,662811.71314,16897587685,50136753888,2485270.00359634,244834794.338,6156,8514,16022,18642,184,40,0,12195,22893,5092,184,10943,78875,7929,19648,2480663,0.213481939367016,0.268531522169909,1.16845009383933,8.03178793841515,0,0,0,0,0,0,82,0.089291556893917,0.318113430284809
"2024-11-22",0.042261032592349,50485833136,492773376.29,1292323727.8,2507641216.6,1123931137.4,2048430896.6,94728845.292,652503.157733,17006599322,50485833136,3024151.80611815,166416976.12,4507,6454,12776,15085,78,30,0,10208,18660,3447,79,10183,65087,5885,16628,2482394,-0.228166145657486,-0.262405256898954,1.16457413980828,7.74299942944596,0,0,0,0,0,0,94,-0.00857549912805488,0.515354317533592
"2024-11-23",0.0423941990009613,51296377316,350703185.2,725568569.5,2675503849.5,723786012.3,2507113333.8,46045126.36,668685.58712,17101546518,51296377316,2812090.68505332,187642600.02,5080,6872,13439,15478,246,44,0,11113,19509,3017,259,11014,68308,6380,17015,2483979,0.0679919681033016,0.0834128279363747,1.17115353708234,8.00373510053622,0,0,0,0,0,0,93,0.0196802390830317,0.271189506842083
"2024-11-24",0.0415045000879132,51001359967,380447310.04,422207589.22,821347947.5,424920972.47,740566170.5,29382762.009,2348048.77609,17034752726,51001359967,2690064.53225129,93023741.601,3996,6011,11549,14005,104,34,0,9023,17549,2859,105,9739,60413,5408,15732,2485550,-0.299625195200298,-0.234294598112428,1.16980010245901,7.5754908403683,0,0,0,0,0,0,80,-0.00962212027000752,0.514042301444967
"2024-11-25",0.0395304101624008,50971569912,696607062.76,1060333980,2331477115.6,841329623.2,2441312845.5,64253696.027,509286.94496,17262528999,50971569912,2618037.81072982,223664992.98,5181,7000,13663,16551,118,43,0,10799,19805,4118,123,10980,71433,6616,19000,2487194,0.281085911359212,0.233451677815966,1.190301582347,8.04686063110306,0,0,0,0,0,0,82,0.0149908544135346,0.454790644482533
"2024-11-26",0.0384442219867295,50218409461,432878113.58,1355096774.2,2066756150.9,1147092008,1855531560.7,88663643.638,252681.66444,17288242394,50218409461,2871525.27338643,209628172.431,4604,6710,12936,15437,69,31,0,9633,18966,3933,75,10427,66504,6125,17348,2489358,-0.130817006680205,-0.128423581010576,1.17408704781753,7.75284492673462,0,0,0,0,0,0,79,-0.0254908080806899,0.655663598054324
"2024-11-27",0.0481056745089002,54018489369,618969919.76,1545665380.8,3072603465.7,1247279172,2557860418.3,68422055.734,637346.59914,18278979889,54018489369,3025087.22089723,182859576.883,5574,7491,14299,16541,131,29,0,14202,23370,3526,131,13500,81507,6547,20239,2491307,0.221950021486973,0.282091261361528,1.17246360277396,8.2566495168485,0,0,0,0,0,0,75,0.0939044099002491,0.503047463837924
"2024-11-28",0.0410176140178908,53241526405,458515812.66,1166819288.5,1311979888.1,1062290873.5,1224833152,47151951.853,52647.2693627,18110121310,53241526405,2802444.62734281,135891418.996,4192,5970,12003,15003,58,17,0,12342,21108,3095,58,12717,75049,5133,20597,2493062,-0.27546900426779,-0.284960923814281,1.16072929338952,7.59060808808303,0,0,0,0,0,0,77,-0.0208464173622662,0.889357603026811
"2024-11-29",0.0403874376346538,54158481939,661237416.76,1703390437.2,2216118348,1329440763.9,1705579158.1,213020032.54,18589.725629,18519816001,54158481939,3283355.87323058,182514773.37,3901,5902,11684,14528,18,14,0,10869,19693,2486,21,10763,66760,4986,17948,2494830,-0.0079839548371985,-0.0353375784549469,1.19767018631131,7.71927029117577,0,0,0,0,0,0,78,0.00382677364415862,0.768636945196214
"2024-11-30",0.0409731827493749,55197538736,408134318.84,850602472.73,1717519503.4,922709788,1648978232.5,46146179.325,85158.05691,18670181356,55197538736,3210295.44697419,139915707.779,4491,7520,14014,16376,72,24,0,8265,17961,2607,74,7627,59862,6810,16522,2496763,-0.02414839696449,0.0436255335570654,1.17305711789908,8.84516218019547,0,0,0,0,0,0,84,0.0303898590375624,0.495250546527214
"2024-12-01",0.0401854039302041,55281534237,395407951.44,421461453.79,1362819219.7,392501738.03,1342769774.8,39258366.284,113477.322159,18686449344,55281534237,3181732.07496935,95263480.978,4207,10666,16599,19350,35,15,0,6948,19522,2289,35,6413,55463,5025,15233,2500903,0.229799985193123,0.221944564830695,1.17492333369225,9.13349755311853,0,0,0,0,0,0,81,0.00144644014802075,0.309257051630646
"2024-12-02",0.0419113889226203,55115145235,529444620.2,1294141841.2,2147174840,942212621.2,1735064698,69101715.187,568918.79456,18943811982,55115145235,4098046.27314013,235020888.13,4931,8712,15711,20396,208,50,0,11435,24021,4029,260,11869,77451,6893,18944,2503604,0.552636250431291,0.461601778131814,1.18216122470412,11.31780855343,0,0,0,0,0,0,80,-0.0176423716216441,0.602718426600043
"2024-12-03",0.0399485652553445,55324705408,629706769.99,1293261838.3,2541086433.2,1090755709.7,2355203460.4,72135253.134,1044361.59057,19099610495,55324705408,4310898.36721281,313716177.44,4691,7565,14640,17935,114,34,0,9645,19229,3663,123,10295,67668,6764,17953,2505464,-0.00820524679523172,0.00503833736019943,1.16035319826802,10.1959686316259,0,0,0,0,0,0,76,-0.00782804970038775,0.508940515128952
"2024-12-04",0.0286781617084704,57658660986,727106829.18,1186630067.6,2254070202.8,1002783814.5,2227417512.7,74941703.385,1149015.97389,19794689679,57658660986,3783976.84361532,276861437.22,5712,8923,16806,19558,226,46,0,11711,21991,3914,244,12526,80228,8867,20974,2505946,0.00772719969803414,0.0227928307773285,1.15719930421956,9.88451630238789,0,0,0,0,0,0,78,0.059384107766455,0.526438824365794
"2024-12-05",0.0275952836760068,57625973097,1045830507.42,1511375762.2,3233894067.1,1346853309.8,2635165848.6,99170586.519,15355158.43213,19781374604,57625973097,4623533.34040493,208790874.12,6106,9487,17598,20302,149,50,0,12118,22696,4057,157,13700,83498,9415,21363,2506439,-0.0942210782555888,-0.0945983944522341,1.34444743166469,11.2557631489862,0,0,0,0,0,0,84,-0.0134230203321408,0.467354752765705
"2024-12-06",0.0326398035711985,60173693090,571595656.15,1365293881.3,3834521849.7,1251402514.5,3600471519.9,79041165.741,35551.06624,20338821357,60173693090,4674339.91994185,180743670.16,5624,8839,16468,18859,119,34,0,10695,20544,3088,124,10748,73326,8389,19746,2506773,-0.0253934475290862,0.0221035398288622,1.20862580214871,10.3994372133257,0,0,0,0,0,0,72,0.0550995469964839,0.356053227707339
"2024-12-07",0.0323728374896342,59092231829,460758674.2,579630252.1,1110554714.9,683970993.5,1075430948.8,43700783.0643,102990.562414,19878176880.7,59092231829,5556986.94891197,197130866.4547,3873,6083,12326,14763,82,21,0,6252,13257,2096,87,6334,46942,4893,14024,2377371,-0.410878961321927,0.1343242112,1.20683313108094,7.9067203804401,0,0,0,0,0,0,75,-0.000817934573317913,0.521928586068983
"2024-12-08",0.0323621892846878,61480013263,367357449.82,841758771.8,1299641318.3,541456705.6,1009120581.9,60717497.5006,6454.984355,21046129440.3,61480013263,3908511.22922979,92262943.0346,4520,7285,14051,16604,49,24,0,7116,15464,2808,50,7019,53721,5816,15448,2713381,-0.248211975902074,-0.239099213397208,1.19720227734269,11.3918776729565,0,0,0,0,0,0,79,0.0016676775772062,0.647685449783226
"2024-12-09",0.045018710372516,58507794060,733251406.38,1227175116.1,2393090515.1,1112128063.8,2331077644,115379138.1459,22209804.922,20445007766,58507794060,5208883.29052827,209235573.185,6372,9678,19338,21861,506,99,0,13538,24392,4916,556,14373,91937,9997,24162,2549423,0.827618153666826,0.680337585766644,1.23456307035703,12.0879678991991,0,0,0,0,0,0,78,-0.0735721594812961,0.512799289603436
